164.65	162.81	164.65	160.24	164.65	163.28	164.65	164.65	164.65	164.65	164.65	164.65
164.65	162.26	164.65	160.24	164.65	163.65	164.65	164.65	164.65	164.65	164.65	164.65
164.62	161.99	164.65	162.29	164.65	164.51	164.65	164.65	164.65	164.65	164.65	164.65
164.65	161.40	163.24	160.98	164.65	164.40	164.65	164.65	164.65	164.65	164.65	164.65
162.65	160.25	164.62	160.67	164.65	164.55	164.65	164.65	164.65	164.65	164.65	164.65
164.65	162.17	164.62	161.58	164.65	164.42	164.65	164.65	164.65	164.65	164.65	164.65
164.65	161.40	164.65	162.39	164.65	164.40	164.65	164.65	164.65	164.65	164.65	164.65
158.99	146.83	161.82	149.55	161.48	152.84	164.65	160.81	164.65	164.08	164.65	163.66
162.65	157.83	162.65	157.54	164.65	163.46	164.65	164.65	164.65	164.65	164.65	164.65
164.65	161.94	164.65	161.40	164.65	164.55	164.65	164.65	164.65	164.65	164.65	164.65
164.65	162.79	164.65	161.66	164.65	164.21	164.65	164.65	164.65	164.65	164.65	164.65
164.65	161.80	164.65	161.10	164.65	163.58	164.65	164.65	164.65	164.65	164.65	164.65
163.24	160.88	164.65	161.21	164.65	163.69	164.65	164.65	164.65	164.65	164.65	164.65
